size;shape;run;validation_time;extraction_time
3;tyrol/wineryshape.ttl;5;0.11793696399999476;0.12263058799999271
4;tyrol/aggregateratingshape.ttl;1;0.001238474999979644;0.00117149500002256
4;tyrol/airportshape.ttl;1;0.055442274999990104;0.05774995699999863
4;tyrol/amusementparkshape.ttl;1;0.10327579899998796;0.10777771200000075
4;tyrol/automotivebusinessshape.ttl;1;0.4326513880000107;0.4595695560000195
4;tyrol/bakeryshape.ttl;1;0.496067131000018;0.5218160039999873
4;tyrol/bankorcreditunionshape.ttl;1;0.21158169600002452;0.22014131000000248
4;tyrol/barorpubshape.ttl;1;2.7585739739999724;2.8411121979999905
4;tyrol/beachshape.ttl;1;0.03627141199999073;0.038373763999999255
4;tyrol/bodyofwatershape.ttl;1;0.10292212100000597;0.10755180900000028
4;tyrol/bowlingalleyshape.ttl;1;0.004775223999985201;0.00457436199999961
4;tyrol/busstationshape.ttl;1;0.020251521999995248;0.02098304500000836
4;tyrol/busstop.ttl;1;0.0883406760000014;0.09358788499997672
4;tyrol/cafeorcoffeeshopshape.ttl;1;2.4152817659999926;2.521286476
4;tyrol/campgroundshape.ttl;1;0.1533537979999835;0.15838894000000892
4;tyrol/childcarepath.ttl;1;0.24460044200000652;0.25563264099997696
4;tyrol/churchshape.ttl;1;0.3285244690000013;0.3419803679999802
4;tyrol/cityhallshape.ttl;1;0.06045905100000937;0.06359958199999483
4;tyrol/civicstructureshape.ttl;1;1.7161422930000185;1.805592305999994
4;tyrol/contactpointshape.ttl;1;6.154736275999994;6.333544657999994
4;tyrol/drycleaningorlaundryshape.ttl;1;0.6696518269999956;0.7106589269999972
4;tyrol/educationalorganizationshape.ttl;1;0.4138895140000045;0.4344690000000071
4;tyrol/emergencyserviceshape.ttl;1;0.10307563000000641;0.10786607900001854
4;tyrol/entertainmentbusinessshape.ttl;1;0.923605388999988;0.9645711240000026
4;tyrol/eventshape.ttl;1;;
4;tyrol/financialserviceshape.ttl;1;0.44440723700000717;0.475133943000003
4;tyrol/foodestablishmentshape.ttl;1;0.6883281189999764;0.712195080000015
4;tyrol/geocoordinatesshape.ttl;1;835.028909524;882.0945589160001
4;tyrol/geoshapeshape.ttl;1;2.307592029999995;2.4356979920000015
4;tyrol/golfcourseshape.ttl;1;0.18805334700002163;0.19594417700000122
4;tyrol/governmentbuildingshape.ttl;1;0.26167329400001904;0.2725402590000101
4;tyrol/healthandbeautybusinessshape.ttl;1;0.947959462;0.9876844759999983
4;tyrol/hotelshape.ttl;1;;
4;tyrol/icecreamshopshape.ttl;1;0.0914063029999852;0.09341965499999105
4;tyrol/imageobjectshape.ttl;1;2239.828476401;2324.216725892
4;tyrol/lakebodyofwatershape.ttl;1;0.06565410899997914;0.06881795900000043
4;tyrol/landmarksorhistoricalbuildingsshape.ttl;1;0.07868970699999522;0.08206869299999653
4;tyrol/libraryshape.ttl;1;0.06069300100000419;0.06316984000000048
4;tyrol/localbusinesshape.ttl;1;;
4;tyrol/locationfeaturespecificationshape.ttl;1;22.88116048599997;23.652520391000024
4;tyrol/movietheathershape.ttl;1;0.013571310999992647;0.014179833000014241
4;tyrol/offershape.ttl;1;23.919751116000015;24.721836405000033
4;tyrol/openinghoursspecificationshape.ttl;1;7.9668781809999984;8.60008671899999
4;tyrol/organizationshape.ttl;1;1.7754519040000218;1.8339325070000143
4;tyrol/parkshape.ttl;1;0.03556202699999744;0.03665148400000362
4;tyrol/personshape.ttl;1;0.27084778799999754;0.2898154350000084
4;tyrol/placeshape.ttl;1;1857.3732532149997;1975.1225995319999
4;tyrol/postaladdressshape.ttl;1;1276.360995832;1345.540285727
4;tyrol/ratingshape.ttl;1;0.1273333269999739;0.13363540099999227
4;tyrol/restaurantshape.ttl;1;5.38474837199999;5.563958091000018
4;tyrol/serviceshape.ttl;1;0.2214719460000083;0.22990825299999074
4;tyrol/skiresortshape.ttl;1;1.7360807160000036;1.8036995150000052
4;tyrol/sportsactivityshape.ttl;1;10.630302681999979;11.450366459000008
4;tyrol/storeshape.ttl;1;0.004878987000012103;0.004723095999992211
4;tyrol/touristattractionshape.ttl;1;0.7521247360000132;0.7878195360000007
4;tyrol/touristinformationcentershape.ttl;1;0.1926894270000048;0.20149984500000073
4;tyrol/travelactionshape.ttl;1;0.48861902199999463;0.5117384799999911
4;tyrol/wineryshape.ttl;1;0.11703206000001387;0.12171978300000319
4;tyrol/aggregateratingshape.ttl;2;0.0012298469999905137;0.0011535839999794462
4;tyrol/airportshape.ttl;2;0.0545804129999965;0.05755425799998193
4;tyrol/amusementparkshape.ttl;2;0.1031774229999769;0.10672374899999681
4;tyrol/automotivebusinessshape.ttl;2;0.43595503899999244;0.4534674049999978
4;tyrol/bakeryshape.ttl;2;0.5039960050000047;0.5207484019999811
4;tyrol/bankorcreditunionshape.ttl;2;0.21259911799998576;0.2365834869999901
4;tyrol/barorpubshape.ttl;2;2.730042011999984;2.833636489000014
4;tyrol/beachshape.ttl;2;0.03661163799998235;0.03875684199999796
4;tyrol/bodyofwatershape.ttl;2;0.10388288000001467;0.10822493200001304
4;tyrol/bowlingalleyshape.ttl;2;0.0046927100000004884;0.004629648999980418
4;tyrol/busstationshape.ttl;2;0.019976877999994258;0.020687240000000884
4;tyrol/busstop.ttl;2;0.0890565889999948;0.0930201290000241
4;tyrol/cafeorcoffeeshopshape.ttl;2;2.428004404999996;2.530762248000002
4;tyrol/campgroundshape.ttl;2;0.15242216699999744;0.16052774599998543
4;tyrol/childcarepath.ttl;2;0.24601332800000364;0.25603544400001965
4;tyrol/churchshape.ttl;2;0.33247802200000365;0.34423133199999256
4;tyrol/cityhallshape.ttl;2;0.05998098899999604;0.06380401999999208
4;tyrol/civicstructureshape.ttl;2;1.7150006529999757;1.81757069599999
4;tyrol/contactpointshape.ttl;2;6.073343404000013;6.327558933999995
4;tyrol/drycleaningorlaundryshape.ttl;2;0.6687760419999904;0.7073508249999918
4;tyrol/educationalorganizationshape.ttl;2;0.40873777499999164;0.4379947209999955
4;tyrol/emergencyserviceshape.ttl;2;0.10316973599998391;0.10803720400002703
4;tyrol/entertainmentbusinessshape.ttl;2;0.915497653000017;0.9803502510000044
4;tyrol/eventshape.ttl;2;;
4;tyrol/financialserviceshape.ttl;2;0.4508637909999891;0.4844529069999908
4;tyrol/foodestablishmentshape.ttl;2;0.6882931999999755;0.7245558919999837
4;tyrol/geocoordinatesshape.ttl;2;850.8680215520001;882.817837475
4;tyrol/geoshapeshape.ttl;2;2.2867052210000054;2.47484056899998
4;tyrol/golfcourseshape.ttl;2;0.18706806599999481;0.19875132499998927
4;tyrol/governmentbuildingshape.ttl;2;0.2615937580000036;0.2871930080000027
4;tyrol/healthandbeautybusinessshape.ttl;2;0.9276010700000086;0.9935181600000078
4;tyrol/hotelshape.ttl;2;;
4;tyrol/icecreamshopshape.ttl;2;0.08952642500000252;0.09323516200001336
4;tyrol/imageobjectshape.ttl;2;2210.295749817;2402.580504792
4;tyrol/lakebodyofwatershape.ttl;2;0.06633891100000255;0.06897178899998835
4;tyrol/landmarksorhistoricalbuildingsshape.ttl;2;0.07897682899999836;0.08233796199999688
4;tyrol/libraryshape.ttl;2;0.06001314799999591;0.06293370000000209
4;tyrol/localbusinesshape.ttl;2;;
4;tyrol/locationfeaturespecificationshape.ttl;2;23.46172788200002;24.083908886000017
4;tyrol/movietheathershape.ttl;2;0.013785296999998309;0.013930192999993096
4;tyrol/offershape.ttl;2;23.53321146799999;24.840963993000003
4;tyrol/openinghoursspecificationshape.ttl;2;8.219770987999993;8.68395895499998
4;tyrol/organizationshape.ttl;2;1.7428047980000088;1.8311491190000027
4;tyrol/parkshape.ttl;2;0.035079009000014594;0.036613334999998415
4;tyrol/personshape.ttl;2;0.27032444499999997;0.28741298899998924
4;tyrol/placeshape.ttl;2;1850.158856099;1958.2223072959998
4;tyrol/postaladdressshape.ttl;2;1282.204102416;1341.050232668
4;tyrol/ratingshape.ttl;2;0.12697641700000872;0.13884491500002127
4;tyrol/restaurantshape.ttl;2;5.356210911000005;5.588886206000012
4;tyrol/serviceshape.ttl;2;0.2208366129999888;0.22793980500000544
4;tyrol/skiresortshape.ttl;2;1.740147840999981;1.8347382430000039
4;tyrol/sportsactivityshape.ttl;2;10.709440663999999;11.368580430999998
4;tyrol/storeshape.ttl;2;0.004806478999995534;0.004726814999997941
4;tyrol/touristattractionshape.ttl;2;0.7497005769999987;0.783860863000001
4;tyrol/touristinformationcentershape.ttl;2;0.1943612459999997;0.2010827390000145
4;tyrol/travelactionshape.ttl;2;0.49748486900000444;0.5125915289999909
4;tyrol/wineryshape.ttl;2;0.1178527740000277;0.12280437100000086
4;tyrol/aggregateratingshape.ttl;3;0.0012188949999938359;0.0011678340000003118
4;tyrol/airportshape.ttl;3;0.05548511500001041;0.05866650999999479
4;tyrol/amusementparkshape.ttl;3;0.10366040700000667;0.10716131499998482
4;tyrol/automotivebusinessshape.ttl;3;0.43055716000000643;0.45678589700000316
4;tyrol/bakeryshape.ttl;3;0.5013214159999961;0.5223635429999831
4;tyrol/bankorcreditunionshape.ttl;3;0.20929958000002102;0.22869643100000303
4;tyrol/barorpubshape.ttl;3;2.681087300999991;2.8087487580000072
4;tyrol/beachshape.ttl;3;0.03685550500000545;0.037992358000025206
4;tyrol/bodyofwatershape.ttl;3;0.10270966900000644;0.10768824999999538
4;tyrol/bowlingalleyshape.ttl;3;0.004640743000010161;0.004544830000014599
4;tyrol/busstationshape.ttl;3;0.0197032909999848;0.020539440999982617
4;tyrol/busstop.ttl;3;0.08816140000001838;0.09272919800000068
4;tyrol/cafeorcoffeeshopshape.ttl;3;2.4065054510000152;2.531745117000014
4;tyrol/campgroundshape.ttl;3;0.15244661899998846;0.16003888500000585
4;tyrol/childcarepath.ttl;3;0.24445316699998898;0.2546493890000079
4;tyrol/churchshape.ttl;3;0.3320529559999841;0.34260564599998133
4;tyrol/cityhallshape.ttl;3;0.06083530900002643;0.0632305590000044
4;tyrol/civicstructureshape.ttl;3;1.7009216870000046;1.801190331000015
4;tyrol/contactpointshape.ttl;3;5.987983657000001;6.354409397000012
4;tyrol/drycleaningorlaundryshape.ttl;3;0.6768674959999998;0.7110582850000071
4;tyrol/educationalorganizationshape.ttl;3;0.41399021200001584;0.4368196110000042
4;tyrol/emergencyserviceshape.ttl;3;0.10361424199999192;0.10741455600000904
4;tyrol/entertainmentbusinessshape.ttl;3;0.9305961000000025;0.9720149409999976
4;tyrol/eventshape.ttl;3;;
4;tyrol/financialserviceshape.ttl;3;0.45798421899999653;0.474759143
4;tyrol/foodestablishmentshape.ttl;3;0.6894904709999992;0.7296197390000145
4;tyrol/geocoordinatesshape.ttl;3;848.396506717;871.937722183
4;tyrol/geoshapeshape.ttl;3;2.3087457409999956;2.458594734000002
4;tyrol/golfcourseshape.ttl;3;0.18591489799999295;0.1971588719999886
4;tyrol/governmentbuildingshape.ttl;3;0.2614083709999875;0.27298455899997975
4;tyrol/healthandbeautybusinessshape.ttl;3;0.9385352390000037;0.9978718220000076
4;tyrol/hotelshape.ttl;3;;
4;tyrol/icecreamshopshape.ttl;3;0.09115472999999952;0.09444208000002163
4;tyrol/imageobjectshape.ttl;3;2257.505238922;2333.091387224
4;tyrol/lakebodyofwatershape.ttl;3;0.06657558000000563;0.06860081400000695
4;tyrol/landmarksorhistoricalbuildingsshape.ttl;3;0.07836529799999425;0.08240544699998509
4;tyrol/libraryshape.ttl;3;0.060730481999996755;0.0626308680000136
4;tyrol/localbusinesshape.ttl;3;;
4;tyrol/locationfeaturespecificationshape.ttl;3;23.021057817999974;24.114073297000004
4;tyrol/movietheathershape.ttl;3;0.013519878000010976;0.01417634300000259
4;tyrol/offershape.ttl;3;23.917704535000013;24.620100151999992
4;tyrol/openinghoursspecificationshape.ttl;3;8.05428182899999;8.623620348000003
4;tyrol/organizationshape.ttl;3;1.759556406999991;1.825276720000005
4;tyrol/parkshape.ttl;3;0.03504942399999322;0.03673712200000523
4;tyrol/personshape.ttl;3;0.2704756589999988;0.286568520000003
4;tyrol/placeshape.ttl;3;1887.516251394;1971.613992008
4;tyrol/postaladdressshape.ttl;3;1279.439086547;1345.6525774919999
4;tyrol/ratingshape.ttl;3;0.1279900509999834;0.13236179800000514
4;tyrol/restaurantshape.ttl;3;5.400101049;5.58381427499998
4;tyrol/serviceshape.ttl;3;0.22161514900000157;0.23656902499999433
4;tyrol/skiresortshape.ttl;3;1.7386623950000057;1.8099053370000036
4;tyrol/sportsactivityshape.ttl;3;10.652462707000012;11.394066564999974
4;tyrol/storeshape.ttl;3;0.004782599999998638;0.0048580849999950715
4;tyrol/touristattractionshape.ttl;3;0.7508896269999923;0.7996333069999935
4;tyrol/touristinformationcentershape.ttl;3;0.1916708290000031;0.19944653100000664
4;tyrol/travelactionshape.ttl;3;0.4911900179999975;0.5355859200000168
4;tyrol/wineryshape.ttl;3;0.11893489899998144;0.1229327890000036
4;tyrol/aggregateratingshape.ttl;4;0.0012294130000043424;0.001169360999995206
4;tyrol/airportshape.ttl;4;0.0550898110000162;0.05747976899999685
4;tyrol/amusementparkshape.ttl;4;0.10302555799998458;0.11783145600000466
4;tyrol/automotivebusinessshape.ttl;4;0.4363579249999816;0.45295461300000284
4;tyrol/bakeryshape.ttl;4;0.5059307319999959;0.5230871299999933
4;tyrol/bankorcreditunionshape.ttl;4;0.20906078499999126;0.2203662290000068
4;tyrol/barorpubshape.ttl;4;2.7117854649999913;2.8180810549999933
4;tyrol/beachshape.ttl;4;0.03702786699997773;0.03838139199999091
4;tyrol/bodyofwatershape.ttl;4;0.10432675900000277;0.10872015999999007
4;tyrol/bowlingalleyshape.ttl;4;0.004737946000005877;0.004575020000004315
4;tyrol/busstationshape.ttl;4;0.01989230399999542;0.020746288999987428
4;tyrol/busstop.ttl;4;0.08823957799998539;0.092933515999988
4;tyrol/cafeorcoffeeshopshape.ttl;4;2.3719832689999976;2.537841162999996
4;tyrol/campgroundshape.ttl;4;0.1545257079999942;0.15814508599999044
4;tyrol/childcarepath.ttl;4;0.24261170999997717;0.2539447879999841
4;tyrol/churchshape.ttl;4;0.32814023299999917;0.3407127019999905
4;tyrol/cityhallshape.ttl;4;0.06063341899999841;0.06355894300000386
4;tyrol/civicstructureshape.ttl;4;1.7050591329999918;1.8152178090000177
4;tyrol/contactpointshape.ttl;4;6.091432763;6.303464544000008
4;tyrol/drycleaningorlaundryshape.ttl;4;0.6755203019999954;0.7125105910000116
4;tyrol/educationalorganizationshape.ttl;4;0.4106649990000051;0.4332511379999744
4;tyrol/emergencyserviceshape.ttl;4;0.10354734300000246;0.10812504499997999
4;tyrol/entertainmentbusinessshape.ttl;4;0.9263012689999925;0.9680615320000072
4;tyrol/eventshape.ttl;4;;
4;tyrol/financialserviceshape.ttl;4;0.4557059999999922;0.4770504130000006
4;tyrol/foodestablishmentshape.ttl;4;0.6843772480000041;0.7275522549999778
4;tyrol/geocoordinatesshape.ttl;4;837.8853644600001;879.471208151
4;tyrol/geoshapeshape.ttl;4;2.3016842350000104;2.4282941929999993
4;tyrol/golfcourseshape.ttl;4;0.18968226199999094;0.1963719949999927
4;tyrol/governmentbuildingshape.ttl;4;0.2606243040000038;0.27887165999999297
4;tyrol/healthandbeautybusinessshape.ttl;4;0.9400440299999957;0.9871450779999975
4;tyrol/hotelshape.ttl;4;;
4;tyrol/icecreamshopshape.ttl;4;0.08999732399999516;0.09468117200000847
4;tyrol/imageobjectshape.ttl;4;2237.8297985570002;2356.801123772
4;tyrol/lakebodyofwatershape.ttl;4;0.06566128599999388;0.0687003470000036
4;tyrol/landmarksorhistoricalbuildingsshape.ttl;4;0.07885458800001288;0.08196339599999192
4;tyrol/libraryshape.ttl;4;0.06047804100001031;0.062480695999994396
4;tyrol/localbusinesshape.ttl;4;;
4;tyrol/locationfeaturespecificationshape.ttl;4;23.27111987500001;24.278554093999986
4;tyrol/movietheathershape.ttl;4;0.013671780000009903;0.025058087999980216
4;tyrol/offershape.ttl;4;23.972616038000012;24.466114382
4;tyrol/openinghoursspecificationshape.ttl;4;8.063901877000006;8.741897073000018
4;tyrol/organizationshape.ttl;4;1.7557835140000009;1.842601344000002
4;tyrol/parkshape.ttl;4;0.0362169720000054;0.03690459999998552
4;tyrol/personshape.ttl;4;0.26889521399999694;0.2891560069999741
4;tyrol/placeshape.ttl;4;1859.0855230390002;1943.897125242
4;tyrol/postaladdressshape.ttl;4;1260.6254747369999;1349.9354216309998
4;tyrol/ratingshape.ttl;4;0.1289540269999918;0.13352487399998836
4;tyrol/restaurantshape.ttl;4;5.2988486739999985;5.572697495
4;tyrol/serviceshape.ttl;4;0.22058769099999154;0.23261619499999142
4;tyrol/skiresortshape.ttl;4;1.743982179999989;1.8265593250000052
4;tyrol/sportsactivityshape.ttl;4;10.835542253;11.350182393000011
4;tyrol/storeshape.ttl;4;0.004735597999996344;0.004737549999987323
4;tyrol/touristattractionshape.ttl;4;0.7491386599999998;0.799530969999978
4;tyrol/touristinformationcentershape.ttl;4;0.19397791500000494;0.20914374200000907
4;tyrol/travelactionshape.ttl;4;0.49908980999998676;0.5202953259999958
4;tyrol/wineryshape.ttl;4;0.11964601200000402;0.12265352800000073
4;tyrol/aggregateratingshape.ttl;5;0.0012204580000059195;0.001161445999997568
4;tyrol/airportshape.ttl;5;0.05560276400001385;0.05784701900000755
4;tyrol/amusementparkshape.ttl;5;0.10233424400001923;0.10617960200002585
4;tyrol/automotivebusinessshape.ttl;5;0.43370697700001415;0.46743316199999185
4;tyrol/bakeryshape.ttl;5;0.5026313349999896;0.5211641729999883
4;tyrol/bankorcreditunionshape.ttl;5;0.21191919000000325;0.21942725400000995
4;tyrol/barorpubshape.ttl;5;2.6851730439999812;2.811974943000024
4;tyrol/beachshape.ttl;5;0.0364262710000105;0.038403079999994816
4;tyrol/bodyofwatershape.ttl;5;0.10454658300000119;0.11019639100001655
4;tyrol/bowlingalleyshape.ttl;5;0.004723534999982348;0.004597059000019499
4;tyrol/busstationshape.ttl;5;0.019925656999987496;0.020711296000001767
4;tyrol/busstop.ttl;5;0.08796570300000894;0.09293201899998849
4;tyrol/cafeorcoffeeshopshape.ttl;5;2.4156314240000256;2.532887488
4;tyrol/campgroundshape.ttl;5;0.15263716199999067;0.15919001800000387
4;tyrol/childcarepath.ttl;5;0.24491889699999092;0.264663502000019
4;tyrol/churchshape.ttl;5;0.3287793400000112;0.3528023530000155
4;tyrol/cityhallshape.ttl;5;0.06052485800000795;0.06281507500000316
4;tyrol/civicstructureshape.ttl;5;1.7201805660000105;1.8162823950000018
4;tyrol/contactpointshape.ttl;5;6.1591649000000075;6.267765125000011
4;tyrol/drycleaningorlaundryshape.ttl;5;0.6633090969999955;0.7122655889999976
4;tyrol/educationalorganizationshape.ttl;5;0.4076787379999871;0.4374385560000178
4;tyrol/emergencyserviceshape.ttl;5;0.10285473700000125;0.10775165300000822
4;tyrol/entertainmentbusinessshape.ttl;5;0.9253899320000016;0.9773117450000086
4;tyrol/eventshape.ttl;5;;
4;tyrol/financialserviceshape.ttl;5;0.4526279160000115;0.4852757479999923
4;tyrol/foodestablishmentshape.ttl;5;0.6831914410000195;0.7295689780000032
4;tyrol/geocoordinatesshape.ttl;5;855.1235763410001;880.1163073540001
4;tyrol/geoshapeshape.ttl;5;2.3280823839999982;2.4117122170000016
4;tyrol/golfcourseshape.ttl;5;0.18674409700000183;0.1950836739999886
4;tyrol/governmentbuildingshape.ttl;5;0.2575024669999948;0.2764571369999942
4;tyrol/healthandbeautybusinessshape.ttl;5;0.9310698289999948;0.9878097099999934
4;tyrol/hotelshape.ttl;5;;
4;tyrol/icecreamshopshape.ttl;5;0.08969142799998053;0.09333439800002452
4;tyrol/imageobjectshape.ttl;5;2242.1292755110003;2363.0960609239996
4;tyrol/lakebodyofwatershape.ttl;5;0.06690666000000078;0.06984085199999868
4;tyrol/landmarksorhistoricalbuildingsshape.ttl;5;0.0787921019999942;0.08170794099999057
4;tyrol/libraryshape.ttl;5;0.05970550399999297;0.06298588300001029
4;tyrol/localbusinesshape.ttl;5;;
4;tyrol/locationfeaturespecificationshape.ttl;5;23.382663467999976;23.968600820999995
4;tyrol/movietheathershape.ttl;5;0.013586076999985153;0.01410265800001298
4;tyrol/offershape.ttl;5;24.170883533000023;24.79884268500001
4;tyrol/openinghoursspecificationshape.ttl;5;7.971500420000012;8.684120940000014
4;tyrol/organizationshape.ttl;5;1.773004716999992;1.8343120300000066
4;tyrol/parkshape.ttl;5;0.03529263300001162;0.03679837000001385
4;tyrol/personshape.ttl;5;0.2678551789999801;0.2998888589999922
4;tyrol/placeshape.ttl;5;1894.9282470520002;1975.627206016
4;tyrol/postaladdressshape.ttl;5;1277.8755503460002;1340.556289987
4;tyrol/ratingshape.ttl;5;0.12795532999999182;0.133159323000001
4;tyrol/restaurantshape.ttl;5;5.327853946999994;5.554233843999981
4;tyrol/serviceshape.ttl;5;0.22050689099998522;0.2268945540000118
4;tyrol/skiresortshape.ttl;5;1.749537771000007;1.824276258999987
4;tyrol/sportsactivityshape.ttl;5;10.622464259999987;11.419301147999988
4;tyrol/storeshape.ttl;5;0.004760788000027105;0.0048133370000016384
4;tyrol/touristattractionshape.ttl;5;0.7419771379999816;0.8081198459999825
4;tyrol/touristinformationcentershape.ttl;5;0.19095970000000762;0.20144701399999576
4;tyrol/travelactionshape.ttl;5;0.4901375270000017;0.5220379940000157
